Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
80.02	28.35	-9.89	87.01	0.71	6.38	0.00	-49.01	87.03	-40.13	131.01	47.87	7.77	0.00	-30.39	-46.10	-41.02	45.78	-64.75	6.35	0.00	37.60	23.35	-52.64	92.65	17.00	8.77	0.00	54.43	25.36	-59.28	114.60	3.70	10.41	0.00	71.96	27.37	-69.36	74.18	25.30	0.88	0.00	80.23	27.44	-84.05	-89.32	-4.10	1.12	0.00	84.45	28.30	-94.15	80.87	0.35	1.22	0.00	96.79	29.08	-57.71	104.97	10.49	6.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.35	-9.89	87.01	0.71	8.16	0.00	-49.00	87.04	-40.13	131.01	47.87	6.96	0.00	-30.39	-46.10	-41.02	45.79	-64.75	5.83	0.00	37.63	23.32	-52.62	92.66	17.02	8.32	0.00	54.46	25.33	-59.27	114.58	3.69	10.69	0.00	71.99	27.40	-69.39	74.21	25.31	0.94	0.00	80.27	27.50	-84.08	-89.32	-4.10	2.64	0.00	84.48	28.34	-94.14	80.86	0.37	0.15	0.00	96.80	29.08	-57.71	104.97	10.48	6.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.35	-9.89	87.01	0.71	7.22	0.00	-49.00	87.04	-40.13	131.02	47.87	6.76	0.00	-30.39	-46.10	-41.02	45.79	-64.75	5.51	0.00	37.72	23.25	-52.57	92.66	16.99	9.22	0.00	54.48	25.38	-59.36	114.58	3.69	9.47	0.00	72.07	27.40	-69.40	74.23	25.31	0.23	0.00	80.30	27.58	-84.13	-89.31	-4.11	1.62	0.00	84.47	28.37	-94.15	80.85	0.35	0.64	0.00	96.84	29.05	-57.74	104.98	10.47	6.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.35	-9.89	87.02	0.71	6.51	0.00	-49.00	87.04	-40.13	131.02	47.87	6.61	0.00	-30.39	-46.11	-41.02	45.79	-64.75	5.80	0.00	37.77	23.21	-52.54	92.68	16.95	8.56	0.00	54.48	25.40	-59.39	114.56	3.67	11.17	0.00	72.13	27.37	-69.39	74.23	25.31	0.93	0.00	80.28	27.60	-84.14	-89.31	-4.12	2.92	0.00	84.46	28.37	-94.15	80.86	0.31	0.04	0.00	96.86	29.03	-57.76	105.00	10.47	7.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.35	-9.89	87.02	0.70	8.07	0.00	-49.00	87.04	-40.13	131.02	47.87	6.79	0.00	-30.39	-46.11	-41.02	45.79	-64.75	6.58	0.00	37.74	23.22	-52.56	92.69	16.93	8.69	0.00	54.46	25.37	-59.32	114.52	3.65	10.04	0.00	72.09	27.32	-69.37	74.21	25.32	1.51	0.00	80.24	27.55	-84.11	-89.30	-4.12	2.32	0.00	84.47	28.35	-94.14	80.86	0.29	0.07	0.00	96.83	29.02	-57.75	105.02	10.47	6.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.35	-9.89	87.02	0.70	7.68	0.00	-49.01	87.04	-40.13	131.02	47.87	7.53	0.00	-30.39	-46.10	-41.02	45.79	-64.75	6.48	0.00	37.68	23.27	-52.61	92.70	16.96	8.76	0.00	54.45	25.36	-59.29	114.49	3.63	9.26	0.00	71.98	27.31	-69.38	74.18	25.34	1.17	0.00	80.22	27.50	-84.08	-89.30	-4.12	1.87	0.00	84.50	28.32	-94.10	80.85	0.30	1.86	0.00	96.77	29.03	-57.72	105.03	10.46	7.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.35	-9.88	87.02	0.69	8.96	0.00	-49.01	87.04	-40.13	131.02	47.87	7.65	0.00	-30.39	-46.10	-41.02	45.79	-64.75	6.17	0.00	37.65	23.30	-52.63	92.71	17.01	8.87	0.00	54.46	25.40	-59.38	114.47	3.65	10.00	0.00	71.95	27.33	-69.41	74.16	25.35	0.69	0.00	80.24	27.50	-84.06	-89.30	-4.13	1.56	0.00	84.49	28.29	-94.07	80.84	0.32	0.53	0.00	96.75	29.05	-57.69	105.04	10.43	6.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.04	28.35	-9.88	87.02	0.68	7.62	0.00	-49.01	87.04	-40.13	131.02	47.87	6.20	0.00	-30.40	-46.10	-41.02	45.79	-64.75	6.98	0.00	37.67	23.28	-52.62	92.72	17.04	9.59	0.00	54.45	25.45	-59.47	114.46	3.67	9.87	0.00	72.02	27.37	-69.44	74.15	25.33	0.55	0.00	80.26	27.53	-84.06	-89.31	-4.16	1.48	0.00	84.45	28.28	-94.07	80.83	0.35	0.38	0.00	96.76	29.06	-57.67	105.04	10.40	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.05	28.35	-9.87	87.02	0.67	6.94	0.00	-49.01	87.03	-40.13	131.02	47.87	6.76	0.00	-30.40	-46.10	-41.02	45.79	-64.75	5.40	0.00	37.70	23.25	-52.59	92.74	17.05	8.83	0.00	54.43	25.43	-59.41	114.43	3.66	9.71	0.00	72.10	27.39	-69.44	74.16	25.30	1.12	0.00	80.25	27.55	-84.06	-89.31	-4.18	1.84	0.00	84.43	28.28	-94.09	80.84	0.34	1.62	0.00	96.76	29.06	-57.67	105.04	10.39	7.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.06	28.35	-9.86	87.03	0.66	7.33	0.00	-49.01	87.03	-40.13	131.02	47.87	6.97	0.00	-30.41	-46.09	-41.02	45.79	-64.75	6.78	0.00	37.70	23.22	-52.58	92.76	17.04	8.62	0.00	54.40	25.38	-59.26	114.39	3.63	10.96	0.00	72.08	27.38	-69.42	74.19	25.28	0.75	0.00	80.24	27.53	-84.04	-89.31	-4.15	2.10	0.00	84.46	28.28	-94.08	80.85	0.33	0.34	0.00	96.75	29.05	-57.71	105.06	10.39	7.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.06	28.36	-9.86	87.03	0.65	7.18	0.00	-49.01	87.02	-40.14	131.02	47.87	6.91	0.00	-30.41	-46.09	-41.02	45.79	-64.75	5.43	0.00	37.69	23.21	-52.58	92.76	17.05	9.08	0.00	54.41	25.38	-59.21	114.36	3.61	9.88	0.00	71.97	27.36	-69.41	74.22	25.30	0.06	0.00	80.24	27.50	-84.00	-89.31	-4.11	2.67	0.00	84.51	28.29	-94.04	80.85	0.32	0.91	0.00	96.77	29.06	-57.79	105.10	10.38	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.07	28.36	-9.85	87.03	0.64	6.59	0.00	-49.01	87.01	-40.14	131.02	47.86	7.11	0.00	-30.42	-46.09	-41.02	45.79	-64.75	5.78	0.00	37.68	23.22	-52.59	92.77	17.07	9.08	0.00	54.44	25.44	-59.32	114.34	3.60	10.44	0.00	71.89	27.34	-69.41	74.27	25.32	0.59	0.00	80.25	27.51	-83.97	-89.31	-4.09	2.09	0.00	84.52	28.30	-94.01	80.84	0.33	0.92	0.00	96.83	29.08	-57.86	105.14	10.35	6.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.07	28.36	-9.85	87.03	0.64	6.43	0.00	-49.01	87.00	-40.14	131.01	47.86	7.82	0.00	-30.42	-46.08	-41.02	45.78	-64.75	6.05	0.00	37.65	23.26	-52.60	92.78	17.10	9.19	0.00	54.48	25.48	-59.42	114.33	3.59	10.08	0.00	71.90	27.35	-69.41	74.31	25.31	0.30	0.00	80.25	27.54	-83.99	-89.31	-4.11	1.57	0.00	84.46	28.33	-94.02	80.84	0.34	0.14	0.00	96.90	29.10	-57.85	105.15	10.31	6.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.07	28.36	-9.84	87.03	0.63	7.63	0.00	-49.01	87.00	-40.14	131.01	47.86	6.56	0.00	-30.43	-46.08	-41.02	45.78	-64.75	6.11	0.00	37.62	23.31	-52.62	92.80	17.13	9.54	0.00	54.48	25.45	-59.37	114.32	3.55	10.66	0.00	71.95	27.37	-69.39	74.33	25.28	0.40	0.00	80.26	27.58	-84.03	-89.30	-4.12	2.36	0.00	84.42	28.35	-94.04	80.85	0.35	1.21	0.00	96.90	29.08	-57.79	105.16	10.28	7.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.07	28.37	-9.84	87.03	0.63	7.04	0.00	-49.01	86.99	-40.14	131.01	47.86	6.75	0.00	-30.43	-46.08	-41.02	45.78	-64.75	6.29	0.00	37.61	23.34	-52.64	92.83	17.17	8.42	0.00	54.46	25.38	-59.23	114.30	3.50	10.07	0.00	71.97	27.37	-69.36	74.33	25.24	0.12	0.00	80.30	27.58	-84.02	-89.28	-4.10	1.27	0.00	84.46	28.34	-94.02	80.85	0.35	0.49	0.00	96.83	29.06	-57.73	105.17	10.25	6.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.07	28.37	-9.84	87.03	0.63	6.67	0.00	-49.00	86.99	-40.14	131.01	47.85	7.32	0.00	-30.43	-46.08	-41.02	45.77	-64.75	6.63	0.00	37.64	23.33	-52.63	92.87	17.19	8.39	0.00	54.44	25.37	-59.16	114.28	3.47	10.25	0.00	71.98	27.36	-69.32	74.32	25.20	0.05	0.00	80.33	27.56	-83.97	-89.29	-4.08	0.94	0.00	84.55	28.32	-93.94	80.84	0.34	1.43	0.00	96.77	29.05	-57.72	105.18	10.23	6.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.07	28.37	-9.84	87.03	0.64	6.99	0.00	-49.00	86.99	-40.13	131.01	47.85	6.88	0.00	-30.43	-46.08	-41.02	45.77	-64.75	5.60	0.00	37.69	23.29	-52.59	92.90	17.22	8.32	0.00	54.45	25.40	-59.18	114.28	3.43	9.84	0.00	72.01	27.34	-69.29	74.31	25.17	0.24	0.00	80.35	27.54	-83.90	-89.31	-4.08	2.62	0.00	84.61	28.29	-93.89	80.83	0.34	1.48	0.00	96.76	29.05	-57.71	105.19	10.20	7.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.06	28.37	-9.85	87.03	0.64	6.40	0.00	-49.00	86.99	-40.13	131.01	47.85	7.36	0.00	-30.43	-46.08	-41.02	45.77	-64.75	5.45	0.00	37.72	23.25	-52.54	92.92	17.25	9.50	0.00	54.48	25.41	-59.21	114.29	3.38	10.57	0.00	72.07	27.34	-69.27	74.29	25.15	0.39	0.00	80.36	27.54	-83.87	-89.32	-4.11	1.63	0.00	84.59	28.30	-93.91	80.83	0.34	0.83	0.00	96.77	29.05	-57.66	105.19	10.17	6.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.06	28.37	-9.85	87.03	0.65	7.43	0.00	-49.00	86.99	-40.13	131.01	47.85	6.66	0.00	-30.43	-46.08	-41.02	45.76	-64.75	5.70	0.00	37.71	23.25	-52.53	92.94	17.28	9.73	0.00	54.52	25.38	-59.19	114.32	3.31	10.00	0.00	72.13	27.35	-69.25	74.24	25.14	1.55	0.00	80.39	27.55	-83.88	-89.31	-4.13	2.08	0.00	84.55	28.34	-93.96	80.84	0.35	0.44	0.00	96.75	29.03	-57.59	105.18	10.16	7.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.05	28.37	-9.86	87.03	0.66	6.98	0.00	-49.00	87.00	-40.13	131.01	47.86	7.26	0.00	-30.43	-46.08	-41.02	45.76	-64.74	6.20	0.00	37.71	23.27	-52.55	92.97	17.32	9.10	0.00	54.54	25.38	-59.18	114.34	3.26	10.21	0.00	72.14	27.36	-69.22	74.18	25.14	0.76	0.00	80.42	27.55	-83.88	-89.29	-4.12	0.96	0.00	84.56	28.36	-93.96	80.86	0.35	1.55	0.00	96.73	29.00	-57.59	105.18	10.17	7.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.05	28.36	-9.87	87.03	0.67	7.29	0.00	-48.99	87.00	-40.13	131.01	47.86	7.01	0.00	-30.42	-46.09	-41.02	45.76	-64.74	6.32	0.00	37.72	23.29	-52.58	93.01	17.36	9.19	0.00	54.52	25.42	-59.20	114.34	3.25	9.92	0.00	72.12	27.35	-69.20	74.13	25.13	0.18	0.00	80.43	27.52	-83.85	-89.29	-4.09	2.40	0.00	84.63	28.35	-93.91	80.86	0.34	1.12	0.00	96.78	29.00	-57.67	105.20	10.18	6.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.04	28.36	-9.87	87.03	0.68	6.69	0.00	-49.00	87.01	-40.13	131.01	47.86	7.49	0.00	-30.42	-46.09	-41.02	45.76	-64.74	6.70	0.00	37.74	23.29	-52.61	93.06	17.40	7.96	0.00	54.47	25.45	-59.18	114.30	3.22	10.31	0.00	72.09	27.34	-69.18	74.12	25.12	0.68	0.00	80.40	27.48	-83.81	-89.30	-4.07	2.09	0.00	84.66	28.32	-93.86	80.85	0.35	0.52	0.00	96.86	29.02	-57.75	105.20	10.17	6.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.04	28.36	-9.88	87.03	0.69	7.54	0.00	-49.00	87.02	-40.13	131.01	47.87	7.17	0.00	-30.42	-46.09	-41.02	45.76	-64.73	4.90	0.00	37.73	23.30	-52.62	93.10	17.45	9.97	0.00	54.43	25.43	-59.07	114.24	3.15	10.36	0.00	72.05	27.33	-69.17	74.18	25.08	1.42	0.00	80.36	27.48	-83.81	-89.30	-4.08	3.07	0.00	84.64	28.32	-93.87	80.85	0.41	0.82	0.00	96.87	29.03	-57.74	105.20	10.17	6.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.04	28.36	-9.88	87.02	0.70	7.29	0.00	-49.00	87.02	-40.13	131.02	47.87	6.75	0.00	-30.41	-46.10	-41.02	45.76	-64.73	5.96	0.00	37.69	23.32	-52.64	93.13	17.49	9.62	0.00	54.45	25.37	-58.95	114.16	3.03	11.12	0.00	72.02	27.34	-69.15	74.29	25.00	0.29	0.00	80.33	27.50	-83.84	-89.30	-4.11	2.67	0.00	84.58	28.36	-93.91	80.86	0.46	0.81	0.00	96.78	29.00	-57.66	105.19	10.18	7.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.36	-9.89	87.03	0.71	7.50	0.00	-49.00	87.03	-40.13	131.02	47.87	7.90	0.00	-30.41	-46.10	-41.02	45.76	-64.73	5.28	0.00	37.66	23.33	-52.64	93.18	17.53	7.91	0.00	54.50	25.36	-58.92	114.10	2.92	9.90	0.00	72.03	27.35	-69.10	74.39	24.90	1.24	0.00	80.30	27.53	-83.87	-89.29	-4.14	2.03	0.00	84.56	28.39	-93.94	80.87	0.47	1.03	0.00	96.67	28.96	-57.59	105.19	10.20	6.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.36	-9.89	87.03	0.71	8.08	0.00	-49.00	87.03	-40.14	131.02	47.87	7.40	0.00	-30.41	-46.10	-41.02	45.76	-64.72	5.79	0.00	37.66	23.31	-52.62	93.26	17.58	8.35	0.00	54.54	25.37	-58.96	114.04	2.82	10.19	0.00	72.06	27.35	-69.04	74.45	24.77	0.74	0.00	80.28	27.54	-83.86	-89.28	-4.14	2.29	0.00	84.58	28.37	-93.92	80.88	0.43	0.04	0.00	96.64	28.96	-57.57	105.19	10.22	7.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.36	-9.89	87.03	0.72	6.58	0.00	-49.00	87.03	-40.14	131.03	47.88	7.32	0.00	-30.41	-46.10	-41.02	45.76	-64.72	5.50	0.00	37.68	23.28	-52.59	93.38	17.63	9.17	0.00	54.54	25.36	-58.93	113.99	2.71	11.54	0.00	72.09	27.34	-68.99	74.46	24.64	1.13	0.00	80.31	27.52	-83.81	-89.29	-4.13	2.11	0.00	84.61	28.33	-93.87	80.88	0.38	1.14	0.00	96.69	28.98	-57.60	105.19	10.21	6.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.36	-9.90	87.03	0.72	7.52	0.00	-48.99	87.03	-40.14	131.03	47.88	6.92	0.00	-30.41	-46.10	-41.02	45.76	-64.72	5.33	0.00	37.72	23.28	-52.59	93.49	17.68	9.38	0.00	54.52	25.29	-58.80	113.95	2.55	10.90	0.00	72.04	27.36	-68.97	74.44	24.48	1.20	0.00	80.42	27.51	-83.75	-89.30	-4.12	1.74	0.00	84.65	28.30	-93.83	80.87	0.37	0.86	0.00	96.76	29.00	-57.62	105.20	10.18	6.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.03	28.36	-9.90	87.03	0.72	5.90	0.00	-48.99	87.03	-40.14	131.03	47.88	6.86	0.00	-30.41	-46.10	-41.02	45.75	-64.72	6.21	0.00	37.75	23.31	-52.61	93.60	17.73	8.84	0.00	54.52	25.24	-58.67	113.92	2.37	10.81	0.00	71.92	27.38	-68.96	74.41	24.26	0.07	0.00	80.54	27.53	-83.70	-89.30	-4.12	1.67	0.00	84.70	28.31	-93.78	80.85	0.38	0.54	0.00	96.81	29.02	-57.64	105.21	10.16	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.36	-9.90	87.03	0.72	6.22	0.00	-48.98	87.02	-40.14	131.04	47.87	7.04	0.00	-30.42	-46.10	-41.02	45.75	-64.71	6.15	0.00	37.78	23.36	-52.64	93.75	17.80	8.86	0.00	54.51	25.25	-58.63	113.86	2.18	11.61	0.00	71.80	27.38	-68.90	74.34	23.95	0.24	0.00	80.59	27.54	-83.68	-89.29	-4.12	1.95	0.00	84.75	28.33	-93.73	80.84	0.38	1.48	0.00	96.84	29.02	-57.67	105.21	10.16	6.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.36	-9.90	87.03	0.72	6.99	0.00	-48.97	87.02	-40.13	131.04	47.87	7.78	0.00	-30.42	-46.09	-41.02	45.75	-64.71	5.17	0.00	37.81	23.39	-52.63	93.94	17.89	8.50	0.00	54.50	25.28	-58.61	113.76	2.01	11.53	0.00	71.72	27.34	-68.80	74.21	23.53	0.15	0.00	80.57	27.54	-83.65	-89.29	-4.11	1.75	0.00	84.77	28.34	-93.70	80.85	0.37	0.69	0.00	96.85	29.04	-57.69	105.21	10.18	6.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.01	28.36	-9.90	87.03	0.72	6.57	0.00	-48.97	87.01	-40.13	131.04	47.87	7.59	0.00	-30.42	-46.09	-41.01	45.74	-64.71	4.90	0.00	37.83	23.40	-52.61	94.17	18.00	9.70	0.00	54.46	25.26	-58.48	113.63	1.80	11.01	0.00	71.65	27.30	-68.68	74.02	22.97	0.11	0.00	80.54	27.52	-83.61	-89.29	-4.09	1.63	0.00	84.76	28.33	-93.70	80.86	0.38	1.16	0.00	96.82	29.05	-57.69	105.20	10.22	6.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.00	28.36	-9.90	87.04	0.72	7.07	0.00	-48.96	87.01	-40.13	131.04	47.86	7.12	0.00	-30.42	-46.08	-41.01	45.73	-64.71	5.90	0.00	37.83	23.41	-52.59	94.37	18.09	9.41	0.00	54.44	25.21	-58.27	113.50	1.58	11.39	0.00	71.56	27.30	-68.58	73.88	22.31	0.57	0.00	80.55	27.51	-83.59	-89.28	-4.08	1.42	0.00	84.74	28.34	-93.71	80.88	0.41	0.35	0.00	96.76	29.06	-57.66	105.18	10.24	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.99	28.36	-9.91	87.04	0.72	6.99	0.00	-48.95	87.00	-40.13	131.04	47.86	7.03	0.00	-30.42	-46.08	-41.01	45.73	-64.71	5.07	0.00	37.86	23.42	-52.57	94.54	18.15	9.62	0.00	54.42	25.21	-58.09	113.39	1.38	11.70	0.00	71.39	27.31	-68.50	73.86	21.60	0.15	0.00	80.59	27.53	-83.59	-89.27	-4.08	1.31	0.00	84.75	28.36	-93.68	80.88	0.45	0.27	0.00	96.73	29.05	-57.63	105.17	10.25	6.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.98	28.36	-9.91	87.04	0.72	7.11	0.00	-48.94	86.99	-40.13	131.04	47.85	6.75	0.00	-30.42	-46.07	-41.01	45.72	-64.70	6.48	0.00	37.94	23.43	-52.54	94.72	18.18	8.36	0.00	54.39	25.26	-57.97	113.28	1.21	11.69	0.00	71.18	27.31	-68.42	73.95	20.90	0.26	0.00	80.63	27.56	-83.58	-89.27	-4.09	1.30	0.00	84.79	28.39	-93.64	80.87	0.46	0.85	0.00	96.75	29.05	-57.61	105.17	10.24	7.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.97	28.36	-9.91	87.04	0.72	7.62	0.00	-48.93	86.99	-40.13	131.04	47.85	7.29	0.00	-30.41	-46.07	-41.01	45.72	-64.70	6.46	0.00	38.05	23.44	-52.49	94.94	18.25	8.27	0.00	54.34	25.27	-57.82	113.15	1.04	11.37	0.00	70.97	27.27	-68.30	74.02	20.23	0.20	0.00	80.64	27.56	-83.55	-89.27	-4.08	1.85	0.00	84.82	28.41	-93.62	80.88	0.44	0.47	0.00	96.78	29.05	-57.59	105.17	10.23	6.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.96	28.36	-9.92	87.04	0.73	7.53	0.00	-48.92	86.99	-40.12	131.04	47.85	7.88	0.00	-30.41	-46.07	-41.01	45.71	-64.70	6.62	0.00	38.13	23.46	-52.45	95.21	18.35	9.34	0.00	54.30	25.20	-57.57	113.00	0.86	11.14	0.00	70.82	27.25	-68.15	73.99	19.55	0.17	0.00	80.65	27.56	-83.53	-89.27	-4.05	2.27	0.00	84.85	28.41	-93.61	80.89	0.42	0.18	0.00	96.79	29.05	-57.59	105.16	10.25	7.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
